date,symbol,trade_type,entry_time,entry_price,exit_time,exit_price,pnl_percent,exit_reason
2024-01-23,AUROPHARMA,sell,2024-01-23 10:40:00,1146.65,2024-01-23 10:45:00,1149.516625,-0.25,Stop Loss Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 10:45:00,1150.35,2024-01-23 10:50:00,1153.2258749999999,-0.25,Stop Loss Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 12:00:00,1145.2,2024-01-23 12:10:00,1139.474,0.5,Target Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 12:10:00,1139.9,2024-01-23 12:15:00,1142.74975,-0.25,Stop Loss Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 12:15:00,1140.4,2024-01-23 12:50:00,1143.251,-0.25,Stop Loss Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 12:50:00,1144.0,2024-01-23 12:55:00,1146.86,-0.25,Stop Loss Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 12:55:00,1147.35,2024-01-23 13:05:00,1150.218375,-0.25,Stop Loss Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 13:10:00,1148.3,2024-01-23 13:25:00,1142.5584999999999,0.5,Target Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 13:25:00,1146.7,2024-01-23 13:35:00,1149.56675,-0.25,Stop Loss Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 13:35:00,1149.95,2024-01-23 14:10:00,1144.20025,0.5,Target Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 14:10:00,1143.75,2024-01-23 14:15:00,1138.03125,0.5,Target Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 14:15:00,1137.15,2024-01-23 14:20:00,1131.46425,0.5,Target Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 14:20:00,1133.1,2024-01-23 14:30:00,1135.93275,-0.25,Stop Loss Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 14:30:00,1135.0,2024-01-23 14:35:00,1129.325,0.5,Target Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 14:35:00,1127.1,2024-01-23 14:40:00,1129.9177499999998,-0.25,Stop Loss Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 14:40:00,1132.4,2024-01-23 14:45:00,1135.231,-0.25,Stop Loss Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 14:45:00,1135.45,2024-01-23 14:50:00,1138.288625,-0.25,Stop Loss Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 14:50:00,1136.85,2024-01-23 15:15:00,1131.4,0.48,Time Exit (15:15)
2024-01-23,AUROPHARMA,sell,2024-01-23 15:15:00,1131.4,2024-01-23 15:20:00,1134.2285,-0.25,Stop Loss Hit
2024-01-23,AUROPHARMA,sell,2024-01-23 15:20:00,1133.65,2024-01-23 15:25:00,1136.484125,-0.25,Stop Loss Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 09:20:00,1137.0,2024-01-24 09:25:00,1134.1575,-0.25,Stop Loss Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 09:25:00,1134.2,2024-01-24 09:35:00,1139.8709999999999,0.5,Target Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 09:35:00,1142.9,2024-01-24 09:45:00,1148.6145,0.5,Target Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 09:45:00,1147.95,2024-01-24 09:50:00,1145.0801250000002,-0.25,Stop Loss Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 09:50:00,1145.8,2024-01-24 09:55:00,1142.9355,-0.25,Stop Loss Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 09:55:00,1142.75,2024-01-24 10:00:00,1139.893125,-0.25,Stop Loss Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 10:00:00,1138.35,2024-01-24 10:25:00,1144.0417499999999,0.5,Target Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 10:25:00,1142.5,2024-01-24 10:35:00,1148.2124999999999,0.5,Target Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 10:35:00,1148.8,2024-01-24 10:45:00,1145.928,-0.25,Stop Loss Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 10:45:00,1149.0,2024-01-24 11:05:00,1146.1275,-0.25,Stop Loss Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 11:05:00,1141.1,2024-01-24 11:35:00,1138.24725,-0.25,Stop Loss Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 11:35:00,1138.7,2024-01-24 11:40:00,1135.8532500000001,-0.25,Stop Loss Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 11:40:00,1136.8,2024-01-24 11:45:00,1133.958,-0.25,Stop Loss Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 11:45:00,1134.55,2024-01-24 12:00:00,1131.713625,-0.25,Stop Loss Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 12:55:00,1135.15,2024-01-24 13:45:00,1140.82575,0.5,Target Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 13:45:00,1142.0,2024-01-24 14:15:00,1147.7099999999998,0.5,Target Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 14:15:00,1147.55,2024-01-24 14:40:00,1144.681125,-0.25,Stop Loss Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 14:40:00,1145.05,2024-01-24 14:50:00,1150.77525,0.5,Target Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 14:50:00,1151.15,2024-01-24 15:00:00,1156.90575,0.5,Target Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 15:00:00,1160.4,2024-01-24 15:15:00,1161.4,0.09,Time Exit (15:15)
2024-01-24,AUROPHARMA,buy,2024-01-24 15:15:00,1161.4,2024-01-24 15:20:00,1158.4965000000002,-0.25,Stop Loss Hit
2024-01-24,AUROPHARMA,buy,2024-01-24 15:20:00,1158.1,2024-01-24 15:25:00,1163.8904999999997,0.5,Target Hit
2024-01-25,AUROPHARMA,buy,2024-01-25 10:05:00,1169.55,2024-01-25 10:10:00,1166.626125,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,buy,2024-01-25 10:10:00,1165.2,2024-01-25 10:15:00,1162.287,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,buy,2024-01-25 10:15:00,1160.45,2024-01-25 10:25:00,1166.25225,0.5,Target Hit
2024-01-25,AUROPHARMA,buy,2024-01-25 10:25:00,1165.6,2024-01-25 10:35:00,1162.686,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,buy,2024-01-25 10:35:00,1162.6,2024-01-25 10:55:00,1159.6934999999999,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,buy,2024-01-25 11:00:00,1162.4,2024-01-25 11:05:00,1159.4940000000001,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,buy,2024-01-25 11:20:00,1164.3,2024-01-25 11:30:00,1161.38925,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,buy,2024-01-25 11:30:00,1161.75,2024-01-25 11:45:00,1167.55875,0.5,Target Hit
2024-01-25,AUROPHARMA,buy,2024-01-25 11:45:00,1167.0,2024-01-25 11:50:00,1164.0825,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,buy,2024-01-25 11:50:00,1165.0,2024-01-25 12:35:00,1162.0875,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,buy,2024-01-25 12:35:00,1164.0,2024-01-25 12:50:00,1161.0900000000001,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,buy,2024-01-25 12:50:00,1156.75,2024-01-25 12:55:00,1153.858125,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,sell,2024-01-25 13:00:00,1149.25,2024-01-25 13:15:00,1152.1231249999998,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,sell,2024-01-25 13:25:00,1146.4,2024-01-25 14:05:00,1149.266,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,sell,2024-01-25 14:05:00,1146.8,2024-01-25 14:30:00,1141.066,0.5,Target Hit
2024-01-25,AUROPHARMA,sell,2024-01-25 14:30:00,1144.9,2024-01-25 14:55:00,1147.76225,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,sell,2024-01-25 14:55:00,1147.65,2024-01-25 15:00:00,1150.519125,-0.25,Stop Loss Hit
2024-01-25,AUROPHARMA,sell,2024-01-25 15:00:00,1149.9,2024-01-25 15:05:00,1152.77475,-0.25,Stop Loss Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 09:45:00,1158.3,2024-01-29 09:55:00,1155.40425,-0.25,Stop Loss Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 09:55:00,1159.5,2024-01-29 10:05:00,1156.6012500000002,-0.25,Stop Loss Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 10:05:00,1157.55,2024-01-29 10:10:00,1154.656125,-0.25,Stop Loss Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 10:10:00,1149.45,2024-01-29 10:35:00,1155.19725,0.5,Target Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 10:50:00,1155.25,2024-01-29 11:10:00,1152.361875,-0.25,Stop Loss Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 11:30:00,1155.6,2024-01-29 11:50:00,1161.3779999999997,0.5,Target Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 11:50:00,1161.75,2024-01-29 12:50:00,1158.8456250000002,-0.25,Stop Loss Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 12:50:00,1162.7,2024-01-29 14:25:00,1168.5135,0.5,Target Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 14:25:00,1163.7,2024-01-29 14:45:00,1160.7907500000001,-0.25,Stop Loss Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 14:45:00,1160.45,2024-01-29 14:55:00,1166.25225,0.5,Target Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 14:55:00,1164.0,2024-01-29 15:00:00,1161.0900000000001,-0.25,Stop Loss Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 15:00:00,1161.95,2024-01-29 15:10:00,1159.045125,-0.25,Stop Loss Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 15:10:00,1158.3,2024-01-29 15:15:00,1156.4,-0.16,Time Exit (15:15)
2024-01-29,AUROPHARMA,buy,2024-01-29 15:15:00,1156.4,2024-01-29 15:20:00,1162.182,0.5,Target Hit
2024-01-29,AUROPHARMA,buy,2024-01-29 15:20:00,1158.35,2024-01-29 15:25:00,1160.7,0.2,Time Exit (15:15)
2024-01-30,AUROPHARMA,sell,2024-01-30 10:40:00,1152.85,2024-01-30 10:45:00,1147.08575,0.5,Target Hit
2024-01-30,AUROPHARMA,sell,2024-01-30 10:45:00,1148.7,2024-01-30 11:10:00,1151.57175,-0.25,Stop Loss Hit
2024-01-30,AUROPHARMA,sell,2024-01-30 11:10:00,1154.75,2024-01-30 11:40:00,1157.636875,-0.25,Stop Loss Hit
2024-01-30,AUROPHARMA,sell,2024-01-30 11:50:00,1153.15,2024-01-30 12:10:00,1156.032875,-0.25,Stop Loss Hit
2024-01-30,AUROPHARMA,buy,2024-01-30 13:55:00,1171.25,2024-01-30 14:20:00,1168.321875,-0.25,Stop Loss Hit
2024-01-31,AUROPHARMA,sell,2024-01-31 09:20:00,1144.3,2024-01-31 09:25:00,1138.5784999999998,0.5,Target Hit
2024-01-31,AUROPHARMA,sell,2024-01-31 09:25:00,1130.7,2024-01-31 09:30:00,1125.0465000000002,0.5,Target Hit
2024-01-31,AUROPHARMA,sell,2024-01-31 09:30:00,1125.05,2024-01-31 09:35:00,1127.862625,-0.25,Stop Loss Hit
2024-01-31,AUROPHARMA,sell,2024-01-31 09:35:00,1140.0,2024-01-31 09:45:00,1142.85,-0.25,Stop Loss Hit
2024-01-31,AUROPHARMA,sell,2024-01-31 09:45:00,1141.4,2024-01-31 10:00:00,1144.2535,-0.25,Stop Loss Hit
2024-01-31,AUROPHARMA,buy,2024-01-31 10:30:00,1152.7,2024-01-31 10:35:00,1149.81825,-0.25,Stop Loss Hit
2024-01-31,AUROPHARMA,buy,2024-01-31 10:35:00,1151.9,2024-01-31 11:30:00,1157.6595,0.5,Target Hit
2024-01-31,AUROPHARMA,buy,2024-01-31 11:30:00,1160.05,2024-01-31 11:45:00,1157.149875,-0.25,Stop Loss Hit
2024-01-31,AUROPHARMA,buy,2024-01-31 11:45:00,1156.85,2024-01-31 12:35:00,1153.957875,-0.25,Stop Loss Hit
2024-01-31,AUROPHARMA,buy,2024-01-31 12:35:00,1150.6,2024-01-31 12:40:00,1147.7235,-0.25,Stop Loss Hit
2024-01-31,AUROPHARMA,sell,2024-01-31 12:40:00,1143.45,2024-01-31 13:00:00,1146.308625,-0.25,Stop Loss Hit
2024-01-31,AUROPHARMA,buy,2024-01-31 14:20:00,1154.15,2024-01-31 15:10:00,1151.2646250000003,-0.25,Stop Loss Hit
2024-01-31,AUROPHARMA,buy,2024-01-31 15:10:00,1150.3,2024-01-31 15:15:00,1147.42425,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 09:20:00,1134.8,2024-02-01 09:25:00,1129.126,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 09:25:00,1125.0,2024-02-01 09:30:00,1119.375,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 09:30:00,1121.4,2024-02-01 09:35:00,1124.2035,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 09:35:00,1124.0,2024-02-01 09:40:00,1118.3799999999999,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 09:40:00,1120.55,2024-02-01 09:45:00,1114.94725,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 09:45:00,1111.15,2024-02-01 09:50:00,1105.59425,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 09:50:00,1090.9,2024-02-01 09:55:00,1093.62725,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 09:55:00,1091.85,2024-02-01 10:00:00,1094.5796249999999,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 10:00:00,1093.45,2024-02-01 10:05:00,1096.183625,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 10:05:00,1091.6,2024-02-01 10:10:00,1086.1419999999998,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 10:10:00,1074.65,2024-02-01 10:15:00,1069.27675,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 10:15:00,1052.15,2024-02-01 10:20:00,1046.8892500000002,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 10:20:00,1064.7,2024-02-01 10:25:00,1059.3765,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 10:25:00,1066.65,2024-02-01 10:30:00,1061.3167500000002,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 10:30:00,1045.8,2024-02-01 10:35:00,1040.571,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 10:35:00,1063.9,2024-02-01 10:40:00,1058.5805,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 10:40:00,1057.8,2024-02-01 10:45:00,1052.511,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 10:45:00,1045.95,2024-02-01 10:50:00,1048.564875,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 10:50:00,1054.6,2024-02-01 10:55:00,1057.2364999999998,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 10:55:00,1056.55,2024-02-01 11:00:00,1059.1913749999999,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 11:00:00,1059.15,2024-02-01 11:05:00,1061.797875,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 11:05:00,1066.2,2024-02-01 11:15:00,1060.8690000000001,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 11:15:00,1066.6,2024-02-01 11:35:00,1069.2665,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 11:35:00,1072.45,2024-02-01 11:40:00,1075.1311249999999,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 11:40:00,1078.45,2024-02-01 11:45:00,1081.146125,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 11:45:00,1083.3,2024-02-01 12:00:00,1077.8835,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 12:00:00,1074.35,2024-02-01 12:05:00,1077.0358749999998,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 12:05:00,1082.75,2024-02-01 12:10:00,1085.4568749999999,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 12:10:00,1083.7,2024-02-01 12:20:00,1078.2815,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 12:20:00,1075.35,2024-02-01 12:25:00,1078.0383749999999,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 12:25:00,1074.8,2024-02-01 12:55:00,1077.4869999999999,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 12:55:00,1073.95,2024-02-01 13:05:00,1076.634875,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 13:05:00,1075.8,2024-02-01 13:10:00,1070.421,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 13:10:00,1070.65,2024-02-01 13:25:00,1065.29675,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 13:25:00,1069.15,2024-02-01 13:40:00,1063.8042500000001,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 13:40:00,1061.25,2024-02-01 13:45:00,1063.903125,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 13:45:00,1065.5,2024-02-01 13:55:00,1060.1725,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 13:55:00,1061.0,2024-02-01 14:15:00,1063.6525,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 14:15:00,1065.8,2024-02-01 14:30:00,1068.4644999999998,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 14:30:00,1069.1,2024-02-01 14:40:00,1071.7727499999999,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 14:40:00,1070.85,2024-02-01 14:45:00,1073.5271249999998,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 14:45:00,1075.55,2024-02-01 15:00:00,1070.1722499999998,0.5,Target Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 15:00:00,1067.85,2024-02-01 15:05:00,1070.519625,-0.25,Stop Loss Hit
2024-02-01,AUROPHARMA,sell,2024-02-01 15:05:00,1070.0,2024-02-01 15:15:00,1071.95,-0.18,Time Exit (15:15)
2024-02-01,AUROPHARMA,sell,2024-02-01 15:15:00,1071.95,2024-02-01 15:20:00,1072.35,-0.04,Time Exit (15:15)
2024-02-01,AUROPHARMA,sell,2024-02-01 15:20:00,1072.35,2024-02-01 15:25:00,1070.45,0.18,Time Exit (15:15)
2024-02-02,AUROPHARMA,sell,2024-02-02 09:20:00,1064.65,2024-02-02 09:25:00,1067.311625,-0.25,Stop Loss Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 09:25:00,1061.9,2024-02-02 09:30:00,1064.55475,-0.25,Stop Loss Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 09:30:00,1064.6,2024-02-02 09:35:00,1067.2614999999998,-0.25,Stop Loss Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 09:35:00,1064.15,2024-02-02 09:40:00,1066.810375,-0.25,Stop Loss Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 09:40:00,1062.35,2024-02-02 09:50:00,1065.0058749999998,-0.25,Stop Loss Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 09:50:00,1062.0,2024-02-02 10:30:00,1056.69,0.5,Target Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 10:30:00,1053.05,2024-02-02 10:50:00,1055.682625,-0.25,Stop Loss Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 10:50:00,1053.75,2024-02-02 11:30:00,1056.3843749999999,-0.25,Stop Loss Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 11:30:00,1057.0,2024-02-02 11:55:00,1059.6425,-0.25,Stop Loss Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 11:55:00,1061.0,2024-02-02 12:35:00,1063.6525,-0.25,Stop Loss Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 12:35:00,1063.7,2024-02-02 12:40:00,1066.35925,-0.25,Stop Loss Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 12:40:00,1064.15,2024-02-02 12:45:00,1066.810375,-0.25,Stop Loss Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 12:45:00,1062.5,2024-02-02 13:35:00,1065.15625,-0.25,Stop Loss Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 13:35:00,1065.75,2024-02-02 14:35:00,1068.4143749999998,-0.25,Stop Loss Hit
2024-02-02,AUROPHARMA,sell,2024-02-02 14:55:00,1065.5,2024-02-02 15:15:00,1066.5,-0.09,Time Exit (15:15)
2024-02-05,AUROPHARMA,buy,2024-02-05 09:30:00,1046.4,2024-02-05 09:40:00,1051.632,0.5,Target Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 09:40:00,1051.75,2024-02-05 09:45:00,1057.00875,0.5,Target Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 09:45:00,1064.1,2024-02-05 09:55:00,1061.43975,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 09:55:00,1063.5,2024-02-05 10:00:00,1068.8174999999999,0.5,Target Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 10:00:00,1063.55,2024-02-05 10:05:00,1068.86775,0.5,Target Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 10:05:00,1070.85,2024-02-05 10:10:00,1068.172875,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 10:10:00,1066.25,2024-02-05 10:15:00,1063.5843750000001,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 10:15:00,1057.0,2024-02-05 10:20:00,1062.2849999999999,0.5,Target Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 10:20:00,1063.65,2024-02-05 10:30:00,1060.9908750000002,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 10:30:00,1061.5,2024-02-05 10:35:00,1058.84625,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 10:35:00,1059.25,2024-02-05 10:45:00,1056.601875,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 10:45:00,1055.95,2024-02-05 11:20:00,1053.3101250000002,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 11:20:00,1056.1,2024-02-05 11:45:00,1061.3804999999998,0.5,Target Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 11:45:00,1060.6,2024-02-05 11:55:00,1057.9485,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 11:55:00,1054.15,2024-02-05 12:30:00,1051.5146250000003,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,buy,2024-02-05 12:30:00,1047.6,2024-02-05 12:35:00,1044.981,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,sell,2024-02-05 14:05:00,1018.5,2024-02-05 14:10:00,1021.04625,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,sell,2024-02-05 14:10:00,1020.55,2024-02-05 14:20:00,1015.4472499999999,0.5,Target Hit
2024-02-05,AUROPHARMA,sell,2024-02-05 14:20:00,1014.8,2024-02-05 14:25:00,1017.3369999999999,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,sell,2024-02-05 14:25:00,1016.95,2024-02-05 14:30:00,1019.492375,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,sell,2024-02-05 14:30:00,1019.4,2024-02-05 14:45:00,1021.9485,-0.25,Stop Loss Hit
2024-02-05,AUROPHARMA,sell,2024-02-05 14:45:00,1020.7,2024-02-05 15:15:00,1018.35,0.23,Time Exit (15:15)
2024-02-05,AUROPHARMA,sell,2024-02-05 15:15:00,1018.35,2024-02-05 15:20:00,1013.25825,0.5,Target Hit
2024-02-05,AUROPHARMA,sell,2024-02-05 15:20:00,1014.05,2024-02-05 15:25:00,1016.585125,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,buy,2024-02-06 09:20:00,1027.35,2024-02-06 09:25:00,1024.781625,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,buy,2024-02-06 09:25:00,1023.15,2024-02-06 09:30:00,1020.592125,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,sell,2024-02-06 09:40:00,1007.75,2024-02-06 09:45:00,1010.269375,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,sell,2024-02-06 09:45:00,1017.6,2024-02-06 09:50:00,1020.144,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,buy,2024-02-06 10:10:00,1043.55,2024-02-06 10:15:00,1048.7677499999998,0.5,Target Hit
2024-02-06,AUROPHARMA,buy,2024-02-06 10:15:00,1047.3,2024-02-06 10:20:00,1044.68175,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,buy,2024-02-06 10:20:00,1042.2,2024-02-06 10:25:00,1039.5945000000002,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,buy,2024-02-06 10:25:00,1035.0,2024-02-06 10:30:00,1032.4125000000001,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,buy,2024-02-06 10:30:00,1025.3,2024-02-06 10:35:00,1022.73675,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,buy,2024-02-06 10:40:00,1028.0,2024-02-06 10:45:00,1025.43,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,buy,2024-02-06 10:45:00,1024.15,2024-02-06 10:55:00,1021.5896250000002,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,buy,2024-02-06 11:00:00,1025.0,2024-02-06 11:05:00,1022.4375,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,sell,2024-02-06 13:10:00,1011.8,2024-02-06 14:00:00,1014.3294999999999,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,sell,2024-02-06 14:00:00,1017.25,2024-02-06 14:10:00,1019.7931249999999,-0.25,Stop Loss Hit
2024-02-06,AUROPHARMA,sell,2024-02-06 14:25:00,1013.7,2024-02-06 14:35:00,1016.23425,-0.25,Stop Loss Hit
2024-02-07,AUROPHARMA,sell,2024-02-07 09:20:00,1013.0,2024-02-07 09:25:00,1015.5324999999999,-0.25,Stop Loss Hit
2024-02-07,AUROPHARMA,sell,2024-02-07 09:25:00,1015.65,2024-02-07 09:30:00,1010.57175,0.5,Target Hit
2024-02-07,AUROPHARMA,sell,2024-02-07 09:30:00,1011.1,2024-02-07 09:35:00,1013.62775,-0.25,Stop Loss Hit
2024-02-07,AUROPHARMA,sell,2024-02-07 09:35:00,1013.35,2024-02-07 09:40:00,1008.2832500000001,0.5,Target Hit
2024-02-07,AUROPHARMA,sell,2024-02-07 09:40:00,1002.05,2024-02-07 09:45:00,997.0397499999999,0.5,Target Hit
